Season,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Player ID,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2016-2017,Brad Marchand,BOS,F,89.5,93.8,46.6,64.1,96.8,98.8,95.5,80.3,86.0,1.0,29.0,44.7,25.7,100.0,91.2,45,27,226,99.0,7.0,6,20,84,60,360,300,234,314,1,38,421,273,190,First Line,80.0,1554.9166666666667,39.0,46.0,85.0,26.572415140581214,55.33980582524271,59.35943820244262,8473419,L,69.0,180.0,1988-05-11,CAN,2006.0,3.0,71.0,L,28,"[87, 69, 68, 90, 89]","[88, 81, 84, 94, 94]","[17, 52, 67, 36, 52]","['BOS', 'BOS', 'BOS', 'BOS', 'BOS']"
2016-2017,Brandon Dubinsky,CBJ,F,85.7,97.1,42.3,44.0,72.6,31.4,45.8,48.5,90.5,25.4,90.0,19.7,57.0,34.4,83.6,61,13,244,154.0,53.0,290,229,218,41,263,43,339,182,277,70,421,273,190,Second Line,80.0,1431.6333333333332,12.0,29.0,41.0,13.012967273790835,55.55555555555556,50.48771879401676,8471273,C,74.0,208.0,1986-04-29,USA,2004.0,2.0,60.0,L,30,"[67, 84, 72, 91, 82]","[82, 95, 83, 98, 96]","[55, 64, 36, 45, 44]","['CBJ', 'CBJ', 'CBJ', 'CBJ', 'CBJ']"
2016-2017,Brandon Pirri,NYR,F,16.9,13.8,21.1,63.7,,63.7,46.3,43.2,25.2,34.2,42.3,42.0,43.5,40.6,16.6,351,364,333,100.0,,154,227,240,316,237,244,245,239,251,352,421,273,190,Fourth Line,60.0,736.6333333333333,8.0,10.0,18.0,10.468372516550032,44.0,45.57361383554094,8475204,C,73.0,180.0,1991-04-10,CAN,2009.0,2.0,59.0,L,25,"[None, 47, 65, 11, 17]","[None, 31, 40, 10, 16]","[None, 29, 39, 19, 20]","[None, 'FLA', 'FLA', 'ANA', 'NYR']"
2016-2017,Brandon Saad,CBJ,F,96.0,96.7,66.0,7.3,,86.2,94.8,98.6,74.3,92.2,3.6,75.8,81.9,50.8,74.1,18,15,144,254.0,,59,23,7,109,31,407,103,77,208,110,421,273,190,Second Line,82.0,1396.4333333333334,24.0,29.0,53.0,22.88116560082441,61.904761904761905,56.35762244563748,8476438,L,73.0,207.0,1992-10-27,USA,2011.0,2.0,43.0,L,23,"[85, 87, 88, 93, 97]","[73, 89, 86, 95, 97]","[84, 57, 42, 26, 85]","['CHI', 'CHI', 'CHI', 'CBJ', 'CBJ']"
2016-2017,Brandon Sutter,VAN,F,32.1,2.1,39.0,12.5,37.9,66.3,57.2,28.7,10.2,92.9,31.1,35.4,78.1,13.3,68.2,287,413,258,240.0,119.0,143,181,301,379,28,291,273,93,366,135,421,273,190,First Line,81.0,1523.0333333333333,17.0,17.0,34.0,16.7734119211435,41.77215189873418,43.73301432286486,8474091,C,75.0,188.0,1989-02-14,USA,2007.0,1.0,11.0,R,27,"[17, 18, 15, 40, 42]","[13, 1, 1, 10, 1]","[12, 32, 54, 58, 29]","['PIT', 'PIT', 'PIT', 'VAN', 'VAN']"
2016-2017,Brandon Tanev,WPG,F,23.8,7.6,45.8,,10.5,31.6,5.0,16.9,0.7,83.4,97.4,8.1,16.2,36.8,4.3,322,390,229,,171.0,289,401,351,419,62,12,388,354,267,404,421,273,190,Fourth Line,51.0,544.5333333333333,2.0,2.0,4.0,3.889607119972883,35.0,41.63712265417982,8479293,L,72.0,189.0,1991-12-31,CAN,,,,L,24,"[None, None, None, None, 28]","[None, None, None, None, 8]","[None, None, None, None, 45]","[None, None, None, None, 'WPG']"
2016-2017,Brayden Point,TBL,F,69.6,44.7,65.6,77.7,,75.3,64.8,48.2,28.7,63.3,20.0,89.3,78.6,60.1,42.5,129,234,146,62.0,,105,149,219,301,134,338,46,91,169,243,421,273,190,Second Line,68.0,1164.9666666666667,18.0,22.0,40.0,14.217585008275393,54.7945205479452,52.47909767617697,8478010,C,71.0,177.0,1996-03-13,CAN,2014.0,3.0,79.0,R,20,"[None, None, None, None, 69]","[None, None, None, None, 45]","[None, None, None, None, 66]","[None, None, None, None, 'TBL']"
2016-2017,Brayden Schenn,PHI,F,63.2,61.5,28.5,90.8,,11.6,26.4,43.5,78.1,49.2,85.3,67.7,61.8,29.0,79.1,156,163,302,26.0,,373,311,239,93,188,63,137,162,300,89,421,273,190,Second Line,79.0,1406.7333333333331,25.0,30.0,55.0,24.80802698690436,46.75324675324675,49.323000741400314,8475170,C,73.0,200.0,1991-08-22,CAN,2009.0,1.0,5.0,L,25,"[74, 73, 60, 69, 62]","[55, 54, 59, 61, 61]","[29, 63, 53, 27, 27]","['PHI', 'PHI', 'PHI', 'PHI', 'PHI']"
2016-2017,Brendan Gallagher,MTL,F,84.3,91.0,48.5,68.9,,2.4,73.9,99.3,84.6,86.5,58.9,81.2,76.0,70.5,75.8,67,39,218,86.0,,412,111,4,66,53,174,80,102,125,103,421,273,190,Third Line,64.0,966.0833333333334,10.0,19.0,29.0,18.16221170470349,58.490566037735846,55.19927325656049,8475848,R,69.0,185.0,1992-05-06,CAN,2010.0,5.0,147.0,R,24,"[90, 79, 91, 85, 79]","[82, 91, 96, 83, 91]","[70, 77, 52, 58, 41]","['MTL', 'MTL', 'MTL', 'MTL', 'MTL']"
2016-2017,Brendan Gaunce,VAN,F,19.5,44.4,70.1,,,18.3,0.5,3.8,11.9,12.0,82.4,9.3,19.5,0.2,7.8,340,235,127,,,345,419,406,372,315,75,383,340,421,389,421,273,190,Fourth Line,57.0,541.0,0.0,5.0,5.0,3.4803486801019075,44.0,49.18598437208187,8476867,C,74.0,222.0,1994-03-25,CAN,2012.0,1.0,26.0,L,22,"[None, None, None, None, 21]","[None, None, None, None, 45]","[None, None, None, None, 70]","[None, None, None, None, 'VAN']"
2016-2017,Brendan Perlini,ARI,F,29.2,20.0,30.4,46.2,,84.1,80.8,31.1,5.2,38.2,20.2,22.8,91.9,1.4,54.2,299,338,294,148.0,,68,82,291,400,224,337,326,35,416,194,421,273,190,Third Line,57.0,845.7833333333333,14.0,7.0,21.0,9.961253024654939,52.083333333333336,41.312386252311605,8477943,L,75.0,211.0,1996-04-27,GBR,2014.0,1.0,12.0,L,20,"[None, None, None, None, 33]","[None, None, None, None, 22]","[None, None, None, None, 31]","[None, None, None, None, 'ARI']"
2016-2017,Brett Connolly,WSH,F,8.3,29.2,37.8,,,83.1,88.1,38.2,56.3,2.1,76.2,60.1,88.4,81.9,28.0,387,299,263,,,72,51,261,185,355,101,169,50,77,304,421,273,190,Fourth Line,66.0,705.5166666666667,15.0,8.0,23.0,7.279132068274942,70.2127659574468,53.567220337591216,8475792,R,75.0,198.0,1992-05-02,CAN,2010.0,1.0,6.0,R,24,"[None, None, 14, 13, 11]","[None, None, 33, 30, 33]","[None, None, 68, 24, 49]","[None, None, 'BOS', 'BOS', 'WSH']"
2016-2017,Brett Ritchie,DAL,F,65.1,59.4,84.3,49.5,,71.0,90.3,96.9,7.6,35.9,86.9,14.0,92.4,43.7,30.2,148,172,67,139.0,,123,42,14,390,230,56,363,33,238,295,421,273,190,Fourth Line,78.0,1005.9166666666666,16.0,8.0,24.0,16.19901582051955,61.81818181818181,54.31012039415363,8476439,R,76.0,215.0,1993-07-01,CAN,2011.0,2.0,44.0,R,23,"[None, None, 51, None, 69]","[None, None, 47, None, 64]","[None, None, 53, None, 86]","[None, None, 'DAL', None, 'DAL']"
2016-2017,Brian Boyle,TOR,F,61.5,27.3,95.0,25.6,12.1,69.4,65.8,57.5,26.6,57.5,76.0,13.5,36.6,51.1,21.4,163,307,22,204.0,168.0,130,145,180,310,155,102,365,268,207,332,421,273,190,Fourth Line,75.0,977.4833333333332,13.0,12.0,25.0,12.071935668953081,55.55555555555556,52.2678771712395,8470619,C,78.0,245.0,1984-12-18,USA,2003.0,1.0,26.0,L,31,"[43, 19, 64, 52, 67]","[42, 48, 18, 19, 41]","[68, 42, 92, 86, 94]","['NYR', 'NYR', 'TBL', 'TBL', 'TOR']"
2016-2017,Brian Flynn,MTL,F,14.5,1.2,67.7,,61.6,52.5,29.5,7.1,18.5,53.9,20.7,3.8,68.2,45.8,40.6,361,417,137,,74.0,201,298,392,344,168,335,406,135,229,251,421,273,190,Fourth Line,51.0,615.35,6.0,4.0,10.0,3.858950855515656,54.285714285714285,53.27711991346318,8476808,C,73.0,185.0,1988-07-26,USA,,,,R,28,"[63, 4, 18, 11, 24]","[32, 1, 4, 1, 1]","[78, 20, 34, 49, 80]","['BUF', 'BUF', 'MTL', 'MTL', 'MTL']"
2016-2017,Brian Gionta,BUF,F,23.5,69.1,44.4,2.2,1.6,58.4,39.2,26.8,75.8,31.6,21.6,11.2,44.7,8.6,72.0,323,131,235,268.0,188.0,176,257,309,103,248,331,375,234,386,119,421,273,190,Second Line,82.0,1361.6333333333334,15.0,20.0,35.0,12.360855501476891,42.10526315789473,45.88629941551579,8467407,R,67.0,178.0,1979-01-18,USA,1998.0,3.0,82.0,R,37,"[95, 72, 58, 50, 11]","[90, 67, 65, 72, 66]","[84, 69, 40, 70, 29]","['MTL', 'MTL', 'BUF', 'BUF', 'BUF']"
2016-2017,Brock McGinn,CAR,F,61.0,45.6,20.9,,51.1,23.0,62.0,91.2,77.9,98.8,83.4,46.3,2.4,78.1,58.2,165,230,334,,94.0,325,161,38,94,6,71,227,412,93,177,421,273,190,Fourth Line,57.0,683.85,8.0,12.0,20.0,8.997534829600037,40.0,48.25061052065203,8476934,L,72.0,191.0,1994-02-02,CAN,2012.0,2.0,47.0,L,22,"[None, None, None, None, 61]","[None, None, None, None, 46]","[None, None, None, None, 20]","[None, None, None, None, 'CAR']"
2016-2017,Brock Nelson,NYI,F,63.4,34.2,31.1,71.1,,86.9,90.0,88.4,35.6,82.7,29.2,47.5,64.4,58.0,44.9,155,278,291,80.0,,56,43,50,272,65,299,222,151,178,233,421,273,190,Second Line,81.0,1267.5,20.0,25.0,45.0,17.7664217801417,47.12643678160919,46.02739928661037,8475754,C,76.0,205.0,1991-10-15,USA,2010.0,1.0,30.0,L,24,"[None, 81, 89, 63, 52]","[None, 35, 70, 31, 26]","[None, 95, 77, 38, 20]","[None, 'NYI', 'NYI', 'NYI', 'NYI']"
2016-2017,Bryan Little,WPG,F,69.8,75.8,12.1,66.7,28.4,83.8,89.1,77.4,58.7,65.6,16.9,60.8,39.7,95.2,96.7,128,103,371,92.0,137.0,69,47,96,175,128,351,166,255,21,15,421,273,190,Second Line,59.0,1035.8666666666666,21.0,26.0,47.0,14.078134792759771,49.35064935064935,50.96432977393359,8473412,C,72.0,191.0,1987-11-12,CAN,2006.0,1.0,12.0,R,28,"[79, 42, 78, 74, 62]","[83, 79, 75, 76, 74]","[9, 11, 23, 16, 10]","['WPG', 'WPG', 'WPG', 'WPG', 'WPG']"
2016-2017,Bryan Rust,PIT,F,70.1,57.5,56.8,,,49.6,70.5,87.4,49.4,88.1,84.3,21.1,47.0,78.4,53.0,127,180,183,,,213,125,54,214,46,67,333,224,92,199,421,273,190,Third Line,57.0,777.2666666666667,15.0,13.0,28.0,12.187855862285854,50.0,53.145739559993345,8475810,R,71.0,202.0,1992-05-11,USA,2010.0,3.0,80.0,R,24,"[None, None, None, 60, 73]","[None, None, None, 49, 63]","[None, None, None, 58, 57]","[None, None, None, 'PIT', 'PIT']"
2016-2017,Cal Clutterbuck,NYI,F,29.0,24.2,67.9,,37.4,19.0,38.2,60.1,62.9,50.6,99.5,10.2,60.3,42.8,28.7,300,320,136,,120.0,342,261,169,157,182,3,379,168,242,301,421,273,190,Third Line,66.0,923.8166666666666,5.0,15.0,20.0,11.783889307859559,52.72727272727272,50.28921895082761,8473504,R,71.0,215.0,1987-11-18,CAN,2006.0,3.0,72.0,R,28,"[75, 26, 34, 51, 19]","[3, 40, 38, 21, 30]","[94, 23, 68, 48, 76]","['MIN', 'NYI', 'NYI', 'NYI', 'NYI']"
2016-2017,Calle Jarnkrok,NSH,F,62.7,20.9,91.9,35.9,34.2,75.1,60.8,43.0,17.8,67.0,25.2,59.9,26.8,95.0,53.7,158,334,35,176.0,126.0,106,166,241,347,122,316,170,309,22,196,421,273,190,Second Line,81.0,1273.8,15.0,16.0,31.0,12.54509289017034,49.35064935064935,55.17811847445421,8475714,C,72.0,193.0,1991-09-25,SWE,2010.0,2.0,51.0,R,24,"[None, None, 57, 51, 71]","[None, None, 47, 23, 20]","[None, None, 78, 40, 97]","[None, None, 'NSH', 'NSH', 'NSH']"
2016-2017,Cam Atkinson,CBJ,F,77.2,85.3,11.2,79.5,87.9,60.3,86.0,95.0,59.6,56.1,3.1,30.2,61.0,63.9,84.8,97,63,375,57.0,24.0,168,60,22,171,159,409,295,165,153,65,421,273,190,First Line,82.0,1482.8666666666666,35.0,27.0,62.0,25.60193003462024,56.75675675675676,49.78855400334887,8474715,R,68.0,178.0,1989-06-05,USA,2008.0,6.0,157.0,R,27,"[70, 73, 50, 89, 68]","[66, 61, 77, 88, 80]","[77, 88, 9, 41, 6]","['CBJ', 'CBJ', 'CBJ', 'CBJ', 'CBJ']"
2016-2017,Carl Hagelin,PIT,F,85.5,89.8,79.3,,98.9,15.9,48.5,77.0,77.0,41.6,52.5,72.0,56.1,63.7,70.5,62,44,88,,3.0,355,218,98,98,214,201,119,186,154,125,421,273,190,Third Line,61.0,944.8833333333332,7.0,16.0,23.0,11.341536299059754,56.25,53.833110086507595,8474176,L,72.0,183.0,1988-08-23,SWE,2007.0,6.0,168.0,L,28,"[93, 77, 59, 88, 85]","[94, 88, 84, 94, 86]","[50, 68, 65, 84, 74]","['NYR', 'NYR', 'NYR', 'PIT', 'PIT']"
2016-2017,Carl Soderberg,COL,F,30.4,3.3,59.1,51.6,,7.4,7.8,9.0,44.4,88.4,14.3,26.8,13.3,9.0,57.0,294,408,173,133.0,,391,389,384,235,45,362,309,366,384,182,421,273,190,Fourth Line,80.0,1075.6166666666666,6.0,8.0,14.0,9.54356534834978,31.506849315068493,40.79159394447495,8471262,C,75.0,210.0,1985-10-12,SWE,2004.0,2.0,49.0,L,30,"[None, 54, 41, 41, 29]","[None, 37, 25, 11, 1]","[None, 85, 83, 63, 45]","[None, 'BOS', 'BOS', 'COL', 'COL']"
2016-2017,Casey Cizikas,NYI,F,17.8,23.0,58.2,,5.3,44.4,53.4,62.7,81.9,33.7,90.7,7.1,62.0,40.1,36.3,347,325,177,,181.0,235,197,158,77,239,40,392,161,253,269,421,273,190,Third Line,59.0,820.5,8.0,17.0,25.0,9.583010198420018,56.25,47.717953221178725,8475231,C,71.0,191.0,1991-02-27,CAN,2009.0,4.0,92.0,L,25,"[45, 21, 40, 24, 16]","[54, 22, 22, 24, 31]","[70, 66, 57, 61, 58]","['NYI', 'NYI', 'NYI', 'NYI', 'NYI']"
2016-2017,Cedric Paquette,TBL,F,38.2,15.2,66.3,,52.6,41.6,30.9,35.6,12.6,65.1,95.7,7.6,18.1,59.6,19.0,261,358,143,,91.0,247,292,272,369,130,19,390,346,171,342,421,273,190,Fourth Line,58.0,668.3666666666667,4.0,6.0,10.0,6.434591165794853,41.935483870967744,47.05824142901403,8476975,C,72.0,205.0,1993-08-13,CAN,2012.0,4.0,101.0,L,23,"[None, None, 60, 57, 22]","[None, None, 19, 21, 16]","[None, None, 70, 77, 56]","[None, None, 'TBL', 'TBL', 'TBL']"
2016-2017,Charlie Coyle,MIN,F,81.2,50.6,94.5,9.9,,65.6,59.1,49.2,90.0,93.1,53.7,45.1,63.7,97.1,60.6,80,209,24,247.0,,146,173,215,43,27,196,232,154,13,167,421,273,190,Second Line,82.0,1369.5666666666666,18.0,38.0,56.0,17.822757522931607,54.25531914893617,56.010392878335566,8475745,C,75.0,221.0,1992-03-02,USA,2010.0,1.0,28.0,R,24,"[84, 50, 83, 87, 71]","[52, 51, 72, 47, 46]","[85, 56, 88, 84, 94]","['MIN', 'MIN', 'MIN', 'MIN', 'MIN']"
2016-2017,Chris Kelly,OTT,F,5.7,0.2,93.3,,54.7,6.7,1.9,10.7,14.5,31.1,52.0,51.3,1.9,15.0,13.3,398,421,29,,87.0,394,414,377,361,250,203,206,414,359,366,421,273,190,Fourth Line,82.0,979.0,5.0,7.0,12.0,7.100994103697207,20.51282051282051,42.79802223730852,8467967,C,72.0,190.0,1980-11-11,CAN,1999.0,3.0,94.0,L,35,"[31, 16, 51, None, 2]","[5, 4, 3, None, 0]","[85, 70, 97, None, 86]","['BOS', 'BOS', 'BOS', None, 'OTT']"
2016-2017,Chris Kreider,NYR,F,72.9,83.1,44.7,76.9,,84.6,91.4,93.8,75.5,8.3,74.1,71.3,75.3,75.3,82.4,115,72,234,64.0,,66,37,27,104,330,110,122,105,105,75,421,273,190,Second Line,75.0,1275.3666666666668,28.0,25.0,53.0,25.84058266914159,52.80898876404494,54.8882181532791,8475184,L,75.0,232.0,1991-04-30,USA,2009.0,1.0,19.0,L,25,"[29, 12, 42, 66, 78]","[10, 58, 75, 81, 84]","[44, 29, 24, 28, 68]","['NYR', 'NYR', 'NYR', 'NYR', 'NYR']"
2016-2017,Chris Kunitz,PIT,F,85.3,86.2,86.9,81.3,,61.0,56.8,58.4,55.8,30.6,92.4,84.3,69.6,86.7,70.1,63,59,56,52.0,,165,183,176,187,252,33,67,129,57,127,421,273,190,Second Line,71.0,1101.4666666666667,10.0,20.0,30.0,13.896092877623614,50.0,49.35089161899849,8470543,L,72.0,188.0,1979-09-26,CAN,,,,L,36,"[98, 97, 88, 95, 67]","[97, 93, 90, 90, 76]","[95, 93, 90, 96, 63]","['PIT', 'PIT', 'PIT', 'PIT', 'PIT']"
2016-2017,Chris Neil,OTT,F,8.8,18.1,51.3,,,20.7,2.9,27.1,13.3,14.0,97.9,49.4,6.4,13.8,5.7,385,346,206,,,335,410,308,366,308,10,214,395,364,398,421,273,190,Fringe,53.0,401.28333333333336,1.0,3.0,4.0,3.8007960391962876,23.809523809523807,45.99452892476029,8467493,R,73.0,209.0,1979-06-18,CAN,1998.0,6.0,161.0,R,37,"[12, 1, 25, 19, 8]","[60, 43, 23, 36, 15]","[56, 27, 46, 53, 50]","['OTT', 'OTT', 'OTT', 'OTT', 'OTT']"
2016-2017,Chris Stewart,MIN,F,1.7,14.3,2.9,,,86.0,82.7,35.4,32.1,20.0,62.9,78.6,91.0,67.5,20.4,415,362,410,,,60,74,273,287,284,157,91,39,138,336,421,273,190,Fourth Line,79.0,820.7333333333333,13.0,8.0,21.0,7.7365339671984446,53.191489361702125,46.08595749972114,8473485,R,74.0,242.0,1987-10-30,CAN,2006.0,1.0,18.0,R,28,"[58, 17, 1, 9, 2]","[71, 61, 54, 43, 5]","[4, 8, 1, 7, 3]","['STL', 'BUF', 'MIN', 'ANA', 'MIN']"
2016-2017,Chris Thorburn,WPG,F,1.9,4.3,39.9,,,42.8,15.2,9.5,5.9,3.6,90.3,33.3,11.6,32.8,6.4,414,404,254,,,242,358,382,397,349,42,282,373,284,395,421,273,190,Fringe,64.0,446.48333333333335,3.0,1.0,4.0,3.0665224743504718,33.33333333333333,45.0188175148961,8469501,R,75.0,235.0,1983-06-03,CAN,2001.0,2.0,50.0,R,33,"[13, 8, 16, 1, 3]","[13, 9, 8, 2, 10]","[69, 61, 41, 32, 51]","['WPG', 'WPG', 'WPG', 'WPG', 'WPG']"
2016-2017,Chris Tierney,SJS,F,50.1,53.0,19.0,,8.4,24.2,21.4,22.6,54.4,93.3,14.0,18.8,22.3,70.8,12.1,211,199,342,,175.0,320,332,327,193,26,363,343,328,124,371,421,273,190,Third Line,80.0,1168.3,11.0,12.0,23.0,10.034595828108108,50.74626865671642,50.59603096965712,8476919,C,73.0,191.0,1994-07-01,CAN,2012.0,2.0,55.0,L,22,"[None, None, 42, 24, 67]","[None, None, 45, 58, 49]","[None, None, 31, 12, 26]","[None, None, 'SJS', 'SJS', 'SJS']"
2016-2017,Chris VandeVelde,PHI,F,24.7,8.3,46.3,,93.7,20.0,12.6,14.0,20.4,68.2,88.6,34.4,18.5,11.2,26.6,318,387,227,,13.0,338,369,363,336,117,49,277,344,375,310,421,273,190,Fourth Line,81.0,936.45,6.0,9.0,15.0,5.893641003146271,41.66666666666667,47.31257402059569,8471762,C,74.0,190.0,1987-03-15,USA,2005.0,4.0,97.0,L,29,"[None, None, 43, 5, 52]","[None, None, 24, 8, 7]","[None, None, 47, 20, 72]","[None, None, 'PHI', 'PHI', 'PHI']"
2016-2017,Chris Wagner,ANA,F,23.0,13.1,53.0,,57.4,64.6,85.0,53.9,3.1,39.9,98.3,31.6,75.1,16.6,6.9,325,367,199,,82.0,150,64,195,409,221,8,289,106,352,393,421,273,190,Fourth Line,43.0,402.3666666666667,6.0,1.0,7.0,4.415658373254824,56.25,42.20908882380952,8475780,R,72.0,192.0,1991-05-27,USA,2010.0,5.0,122.0,R,25,"[None, None, None, 27, 27]","[None, None, None, 21, 13]","[None, None, None, 54, 50]","[None, None, None, 'ANA', 'ANA']"
2016-2017,Christian Dvorak,ARI,F,35.6,33.0,6.9,4.4,17.9,93.6,75.8,13.3,26.1,88.8,44.7,58.0,96.9,0.7,46.3,272,283,393,262.0,157.0,28,103,366,312,43,234,178,14,419,227,421,273,190,Second Line,78.0,1218.1,15.0,18.0,33.0,10.360456400901825,53.52112676056338,41.93852008091554,8477989,C,73.0,190.0,1996-02-02,USA,2014.0,2.0,58.0,L,20,"[None, None, None, None, 40]","[None, None, None, None, 34]","[None, None, None, None, 7]","[None, None, None, None, 'ARI']"
2016-2017,Claude Giroux,PHI,F,93.3,75.5,15.2,99.6,,36.8,28.5,19.0,35.2,87.4,24.7,74.6,20.0,46.6,94.5,29,104,358,2.0,,267,302,342,274,49,318,108,338,226,24,421,273,190,First Line,82.0,1568.0333333333333,14.0,44.0,58.0,17.181156761317773,41.9753086419753,47.1386759719574,8473512,R,71.0,186.0,1988-01-12,CAN,2006.0,1.0,22.0,R,28,"[96, 92, 91, 94, 86]","[89, 86, 90, 77, 68]","[31, 11, 21, 12, 18]","['PHI', 'PHI', 'PHI', 'PHI', 'PHI']"
2016-2017,Cody Eakin,DAL,F,6.9,22.8,22.1,18.7,16.3,9.0,15.0,37.1,30.9,42.0,44.9,29.9,23.8,80.8,83.1,393,326,329,223.0,160.0,384,359,266,292,212,233,296,322,82,72,421,273,190,Second Line,60.0,1008.9166666666666,3.0,9.0,12.0,9.84483080892739,43.75,49.22177113750696,8475236,C,72.0,196.0,1991-05-24,CAN,2009.0,3.0,85.0,L,25,"[6, 56, 34, 5, 11]","[26, 37, 46, 17, 30]","[67, 51, 23, 24, 21]","['DAL', 'DAL', 'DAL', 'DAL', 'DAL']"
2016-2017,Cody McLeod,NSH,F,1.4,2.4,48.0,,,64.8,53.7,5.0,1.0,2.4,99.3,7.4,76.7,9.7,14.5,416,412,220,,,149,196,401,418,354,4,391,99,381,361,421,273,190,Fringe,59.0,422.76666666666665,5.0,1.0,6.0,2.631766769067829,43.47826086956522,36.93622501269802,8471657,L,74.0,204.0,1984-06-26,CAN,,,,L,32,"[14, 4, 1, 6, 2]","[29, 3, 4, 2, 3]","[78, 65, 36, 64, 39]","['COL', 'COL', 'COL', 'COL', 'NSH']"
2016-2017,Colin Wilson,NSH,F,68.9,72.9,80.0,52.7,,8.3,18.5,51.5,95.7,48.3,39.2,60.3,76.2,92.4,47.3,132,115,85,130.0,,387,344,205,19,191,257,168,101,33,223,421,273,190,Third Line,70.0,1047.0166666666669,12.0,23.0,35.0,12.738677844931258,58.22784810126582,53.39335251835403,8474569,C,73.0,215.0,1989-10-20,USA,2008.0,1.0,7.0,L,26,"[58, 65, 87, 62, 63]","[44, 48, 82, 63, 72]","[89, 75, 87, 76, 78]","['NSH', 'NSH', 'NSH', 'NSH', 'NSH']"
2016-2017,Colton Sceviour,FLA,F,48.9,58.7,88.8,12.8,74.2,6.4,35.9,68.4,44.2,23.3,64.8,15.4,12.4,30.6,34.0,216,175,48,239.0,50.0,395,271,134,236,272,149,357,370,293,279,421,273,190,Third Line,80.0,1170.6833333333334,9.0,16.0,25.0,13.536400283566719,35.9375,47.518335162523414,8474098,C,72.0,190.0,1989-04-20,CAN,2007.0,4.0,112.0,R,27,"[None, 43, 72, 65, 30]","[None, 43, 70, 56, 58]","[None, 50, 85, 86, 85]","[None, 'DAL', 'DAL', 'DAL', 'FLA']"
2016-2017,Colton Sissons,NSH,F,41.1,28.3,57.0,,47.9,63.2,64.4,10.9,1.9,59.4,78.1,1.4,98.8,83.8,26.8,249,303,182,,100.0,156,151,376,414,147,93,416,6,69,309,421,273,190,Fourth Line,58.0,645.1333333333333,8.0,2.0,10.0,6.0470682338416655,63.33333333333333,44.76115538335181,8476925,C,73.0,200.0,1993-11-05,CAN,2012.0,2.0,50.0,R,22,"[None, None, None, 42, 48]","[None, None, None, 32, 29]","[None, None, None, 65, 45]","[None, None, None, 'NSH', 'NSH']"
2016-2017,Connor Brown,TOR,F,72.2,58.4,19.2,19.0,67.9,85.0,78.6,68.6,31.6,95.4,23.3,51.1,68.4,81.7,50.1,118,176,341,222.0,62.0,64,91,133,289,19,324,207,134,78,211,421,273,190,Second Line,82.0,1328.8833333333334,20.0,16.0,36.0,17.25660851721206,51.76470588235295,50.12040108516885,8477015,R,72.0,184.0,1994-01-14,CAN,2012.0,6.0,156.0,R,22,"[None, None, None, None, 72]","[None, None, None, None, 59]","[None, None, None, None, 19]","[None, None, None, None, 'TOR']"
2016-2017,Connor McDavid,EDM,F,99.5,95.5,62.2,88.6,44.7,37.5,94.1,98.8,99.5,100.0,5.0,61.0,79.3,51.8,94.3,3,20,160,32.0,106.0,264,26,6,3,1,401,165,88,204,25,421,273,190,First Line,82.0,1732.7833333333333,30.0,70.0,100.0,33.685671576776116,62.096774193548384,55.88982362570181,8478402,C,73.0,194.0,1997-01-13,CAN,2015.0,1.0,1.0,L,19,"[None, None, None, 84, 100]","[None, None, None, 72, 99]","[None, None, None, 69, 54]","[None, None, None, 'EDM', 'EDM']"
2016-2017,Conor Sheary,PIT,F,76.7,71.5,64.6,41.0,,82.9,96.4,91.7,75.1,72.9,31.6,84.1,78.9,93.3,47.7,99,121,150,162.0,,73,16,36,106,102,289,68,90,29,221,421,273,190,Second Line,61.0,972.2,23.0,31.0,54.0,17.967955185351556,63.2183908045977,56.37762823317174,8477839,L,68.0,180.0,1992-06-08,USA,,,,L,24,"[None, None, None, 57, 83]","[None, None, None, 45, 81]","[None, None, None, 66, 62]","[None, None, None, 'PIT', 'PIT']"
2016-2017,Corey Perry,ANA,F,83.6,94.5,13.5,97.1,,69.8,84.8,89.8,61.0,5.2,44.2,79.3,72.9,84.8,56.5,70,24,365,9.0,,128,65,44,165,342,236,88,115,65,184,421,273,190,Second Line,82.0,1452.7,19.0,34.0,53.0,27.7289774268592,53.086419753086425,53.58988591041272,8470621,R,75.0,210.0,1985-05-16,CAN,2003.0,1.0,28.0,R,31,"[85, 100, 92, 92, 71]","[96, 99, 94, 95, 92]","[22, 61, 31, 7, 18]","['ANA', 'ANA', 'ANA', 'ANA', 'ANA']"
